,transaction_id,timestamp,product_id,category,customer_type,unit_price,quantity,total,payment_type
43,f27c6bd9-e622-4f89-87e4-59e87811525e,2022-03-05 17:27:57,0ddc2379-adba-4fb0-aa97-19fcafc738a1,fruit,non-member,3.99,1,3.99,debit card
44,e2029808-05e5-4d55-8f09-f862f5014f8e,2022-03-03 13:18:22,0ddc2379-adba-4fb0-aa97-19fcafc738a1,fruit,gold,3.99,1,3.99,credit card
45,a1233c18-aee9-486b-8210-5ec2c2e36bed,2022-03-06 09:21:59,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,non-member,0.19,1,0.19,cash
46,c88d90f2-5069-4e0e-8a89-677e5a84497b,2022-03-01 14:21:22,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,gold,3.99,3,11.97,e-wallet
47,6c014f73-3646-4c55-be8a-7db49c9e0316,2022-03-01 14:24:11,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,gold,0.49,4,1.96,e-wallet
48,076958fd-726f-4429-9a88-366263490186,2022-03-04 14:04:42,14736243-d346-438f-9535-d80fcb9f3882,fruit,standard,1.49,1,1.49,e-wallet
49,21d2e485-e0c4-439c-9628-e9147617e84e,2022-03-01 09:26:22,14736243-d346-438f-9535-d80fcb9f3882,fruit,gold,1.49,3,4.47,cash
50,e531aada-5761-4f13-9cb7-33ddc48999e0,2022-03-06 17:16:21,80da8348-1707-403f-8be7-9e6deeccc883,fruit,standard,0.19,1,0.19,debit card
51,0f07f203-ddad-41ec-91ba-c0b9e97cdd09,2022-03-05 13:46:37,14736243-d346-438f-9535-d80fcb9f3882,fruit,non-member,1.49,2,2.98,cash
52,ec28754a-e8fd-41ed-a281-8c74b954194a,2022-03-03 14:49:23,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,basic,4.99,4,19.96,e-wallet
53,94456859-fa85-4891-aeaf-5b600bbeab17,2022-03-05 19:41:13,0ddc2379-adba-4fb0-aa97-19fcafc738a1,fruit,gold,3.99,1,3.99,credit card
54,a9fa3734-452f-4c62-b085-407ccbfa5f9c,2022-03-03 16:45:45,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,premium,4.49,1,4.49,credit card
55,5c021081-6ddd-4d1e-87a2-23d990d515b7,2022-03-03 15:26:24,04da844d-8dba-4470-9119-e534d52a03a0,fruit,premium,0.49,2,0.98,credit card
56,111dceae-b855-4e63-906a-fe6d4fe07db0,2022-03-07 13:12:50,80da8348-1707-403f-8be7-9e6deeccc883,fruit,basic,0.19,1,0.19,credit card
57,005fa994-0d36-4ac4-941d-fcc568bab7b9,2022-03-02 13:12:12,04da844d-8dba-4470-9119-e534d52a03a0,fruit,non-member,0.49,1,0.49,credit card
58,2ba0d3b4-9be7-4336-91fa-e174333d9de8,2022-03-05 13:24:59,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,standard,0.19,4,0.76,debit card
59,a53453e9-178e-4663-aab2-b8debcdc13b8,2022-03-03 12:03:39,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,premium,4.49,1,4.49,e-wallet
60,c6ad90d1-3ae6-479d-b669-f8d79923790a,2022-03-06 16:07:16,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,gold,0.19,2,0.38,debit card
61,2bde5712-fb76-4079-8ca7-4c29d403a96b,2022-03-07 19:31:14,14736243-d346-438f-9535-d80fcb9f3882,fruit,standard,1.49,4,5.96,debit card
62,8ebeecc8-7707-4215-84e1-1d925273df28,2022-03-04 18:05:53,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,non-member,0.49,4,1.96,debit card
63,1e17a472-3709-4697-bd50-ec26ea207990,2022-03-04 14:15:19,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,gold,3.99,2,7.98,cash
64,0fdb1ce3-9052-4473-9e3f-367a0977f3d8,2022-03-03 11:28:50,04da844d-8dba-4470-9119-e534d52a03a0,fruit,gold,0.49,1,0.49,cash
65,7031f03b-83f3-470e-b8d6-567ac7e8f85c,2022-03-02 13:59:11,14736243-d346-438f-9535-d80fcb9f3882,fruit,non-member,1.49,1,1.49,debit card
66,21790651-578a-479d-9696-e01bd7cd244e,2022-03-06 18:55:31,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,standard,4.99,3,14.97,credit card
67,f21697bb-9b21-46f5-9833-d9cfba0d92d8,2022-03-02 17:26:12,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,premium,0.49,3,1.47,e-wallet
68,ee41c3bc-6908-4e0b-ac27-147695e9954c,2022-03-03 16:03:14,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,non-member,0.49,4,1.96,e-wallet
69,b7246813-fb1a-4b4f-9f12-25f06f8cfdbb,2022-03-06 10:33:57,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,premium,3.99,1,3.99,cash
70,7b4d4569-d615-4df6-b1e3-6b5882e29747,2022-03-06 16:50:41,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,non-member,4.49,1,4.49,e-wallet
71,2654987b-edf2-4182-be43-2ef008a818d8,2022-03-06 16:25:43,80da8348-1707-403f-8be7-9e6deeccc883,fruit,premium,0.19,2,0.38,credit card
72,375c4e78-9d6e-48f8-9728-47e25327b377,2022-03-01 16:59:03,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,gold,4.49,3,13.47,debit card
73,94a15f10-74b6-43c2-9b09-f23eef335d41,2022-03-01 19:39:36,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,standard,0.49,2,0.98,cash
74,7e2d05fa-5540-4c7f-ab7c-52cf581f02fb,2022-03-05 19:31:05,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,gold,3.99,2,7.98,e-wallet
75,c6c45096-9367-4657-8642-7e65be3ecd64,2022-03-07 14:40:14,04da844d-8dba-4470-9119-e534d52a03a0,fruit,basic,0.49,4,1.96,cash
76,c9b1e042-bd84-4b7b-9455-486d753e4122,2022-03-07 12:53:13,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,standard,0.19,1,0.19,cash
77,c7efb312-1956-4185-875a-cd6c3714e127,2022-03-02 09:46:47,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,premium,3.99,3,11.97,credit card
78,1689ffc2-b554-4e29-95bc-85cd64c14856,2022-03-02 13:57:36,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,standard,0.49,4,1.96,e-wallet
79,ac56cc17-b546-4b58-a78e-3bf9eced6378,2022-03-03 15:53:13,14736243-d346-438f-9535-d80fcb9f3882,fruit,basic,1.49,3,4.47,e-wallet
80,2892d04d-9023-4c8a-8dc5-1fd0bfd6206c,2022-03-04 16:43:08,80da8348-1707-403f-8be7-9e6deeccc883,fruit,gold,0.19,2,0.38,cash
81,b2545253-ace5-43cf-ac0e-ccb512b291ef,2022-03-06 13:34:10,80da8348-1707-403f-8be7-9e6deeccc883,fruit,gold,0.19,3,0.5700000000000001,cash
82,41596047-42fa-41d9-88a8-21c61b1e6457,2022-03-07 10:45:47,80da8348-1707-403f-8be7-9e6deeccc883,fruit,gold,0.19,4,0.76,credit card
83,6b54284f-de26-40e0-9a83-2278b663da44,2022-03-06 15:31:04,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,premium,3.99,1,3.99,credit card
84,5299f123-7967-410b-badc-a069ab19c08b,2022-03-05 16:44:49,14736243-d346-438f-9535-d80fcb9f3882,fruit,premium,1.49,1,1.49,credit card
85,e0061d3f-358d-425d-be40-bbe9481d6818,2022-03-05 12:14:08,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,standard,0.19,4,0.76,debit card
86,efcfc535-7972-45a5-94cd-83db6f5ece63,2022-03-07 13:46:51,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,gold,4.49,4,17.96,e-wallet
87,ac3fe1e2-aa15-4aa1-9b31-23af830a75f7,2022-03-05 17:38:51,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,basic,3.99,1,3.99,credit card
88,fbe286d4-a10c-4ab9-abc6-75e86ce2fba7,2022-03-02 16:15:14,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,standard,4.99,3,14.97,e-wallet
89,ba5f60be-0621-439d-bc8b-f632a2e67ec5,2022-03-04 16:47:28,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,1,4.99,credit card
90,fb6b191a-57ce-459c-96c7-8225f8adcad3,2022-03-07 12:52:02,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,premium,3.99,1,3.99,credit card
91,20136f1c-657d-4d7a-985b-9435b0599734,2022-03-06 13:51:26,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,4,19.96,debit card
92,3befa795-9dae-49ac-a805-e35a3ad5e85b,2022-03-07 19:37:24,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,basic,0.19,2,0.38,cash
93,89e10334-bcd2-4d2d-b0e3-23f80da87038,2022-03-01 19:06:59,80da8348-1707-403f-8be7-9e6deeccc883,fruit,non-member,0.19,2,0.38,cash
94,13cf5e7e-80f5-45f2-ab8b-0e543e1b1559,2022-03-04 17:11:41,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,premium,0.19,3,0.5700000000000001,credit card
95,1c69ea6b-619d-4cad-a627-c88f51042175,2022-03-02 16:38:40,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,gold,3.99,1,3.99,e-wallet
96,8b94ffc8-1560-4242-bf95-48910dd90b88,2022-03-03 13:47:11,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,gold,0.49,2,0.98,e-wallet
97,c06c19ae-2020-4a34-ad6e-0ad1e29c9b80,2022-03-04 14:25:59,04da844d-8dba-4470-9119-e534d52a03a0,fruit,premium,0.49,1,0.49,e-wallet
98,041ab1bb-bd3e-4de6-860c-11a4f2775dc0,2022-03-05 17:41:53,0ddc2379-adba-4fb0-aa97-19fcafc738a1,fruit,gold,3.99,1,3.99,credit card
99,514ea59d-3f6b-42e4-9b48-eb7a45126361,2022-03-02 09:36:18,14736243-d346-438f-9535-d80fcb9f3882,fruit,premium,1.49,4,5.96,e-wallet
100,ca5ccb0b-3915-41aa-bb54-5a8bb43101da,2022-03-04 16:31:44,04da844d-8dba-4470-9119-e534d52a03a0,fruit,premium,0.49,4,1.96,debit card
101,6e107bed-9227-4532-b359-9d55469e0b0d,2022-03-02 13:57:44,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,non-member,4.49,4,17.96,cash
102,718f683c-7ea9-48b1-8dd4-7b6622446edd,2022-03-06 14:48:06,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,basic,4.49,3,13.47,e-wallet
103,85720323-6726-4cb7-b584-b6ad0b23267b,2022-03-06 14:13:41,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,basic,0.49,3,1.47,credit card
104,3195dee2-04c4-44a4-9add-57f8ec9b088b,2022-03-06 15:55:08,04da844d-8dba-4470-9119-e534d52a03a0,fruit,gold,0.49,4,1.96,cash
105,777b1f45-3e26-49df-86e3-ca64d0e2484b,2022-03-04 16:28:20,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,gold,4.49,1,4.49,e-wallet
106,ee516d7f-f572-49b4-ac1c-9bad1394f8c1,2022-03-02 14:16:45,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,gold,4.49,2,8.98,debit card
107,733a87b6-cb6d-4449-98d2-12ccc6ae6cdf,2022-03-07 14:35:01,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,basic,3.99,2,7.98,credit card
108,18a80e88-a55d-42a8-9f1a-e18d04f05678,2022-03-05 19:50:57,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,basic,3.99,4,15.96,debit card
109,7e62872f-156c-42bd-a9ac-1ebffddcfa91,2022-03-07 16:44:43,0ddc2379-adba-4fb0-aa97-19fcafc738a1,fruit,standard,3.99,4,15.96,cash
110,13b3e271-e681-41ff-9af6-e77f72dd3cab,2022-03-02 11:03:27,80da8348-1707-403f-8be7-9e6deeccc883,fruit,premium,0.19,3,0.5700000000000001,e-wallet
111,0f4bfc91-6d5a-408b-92b9-1872fef6a5cb,2022-03-02 13:31:43,04da844d-8dba-4470-9119-e534d52a03a0,fruit,basic,0.49,3,1.47,e-wallet
112,573bb3f5-328c-4f20-9e31-dd435c9dfcbf,2022-03-07 09:23:04,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,gold,3.99,3,11.97,e-wallet
113,4eff1202-aa2d-4f2b-a36b-2389e3bde1e2,2022-03-05 13:05:21,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,standard,0.49,1,0.49,cash
114,34ba9d8c-bd75-4533-920d-dd5164865305,2022-03-02 09:27:06,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,non-member,3.99,3,11.97,cash
115,b6d50ddc-e24b-4259-b575-7e94fbfbb7ef,2022-03-07 11:09:59,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,non-member,0.19,1,0.19,cash
116,2ec13f87-f2cb-49e4-9785-8a2e5c63fde2,2022-03-05 14:51:41,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,non-member,4.49,2,8.98,debit card
117,b1dd957e-9a56-4134-9586-f373ac4d58a1,2022-03-01 14:52:03,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,gold,3.99,3,11.97,debit card
118,2213ab1d-7dcc-49c6-8010-3b20aea96c06,2022-03-04 14:44:01,14736243-d346-438f-9535-d80fcb9f3882,fruit,basic,1.49,4,5.96,debit card
119,688e95a3-eb3f-4237-b650-f0bc2fd7104d,2022-03-07 15:58:08,04da844d-8dba-4470-9119-e534d52a03a0,fruit,non-member,0.49,4,1.96,e-wallet
120,a93e08f7-22df-4353-aac0-31b51e2590ed,2022-03-04 13:24:20,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,premium,4.99,4,19.96,cash
121,d3fce777-61b1-4426-9b64-0383d8e2e0b4,2022-03-07 14:48:10,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,premium,0.19,3,0.5700000000000001,credit card
122,02fe7ea0-7c18-408b-83b0-3ca80c32918c,2022-03-05 13:22:18,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,4,19.96,debit card
123,ba2b8370-9980-49cd-be8d-a2a974f05a96,2022-03-02 09:16:01,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,premium,4.49,2,8.98,credit card
124,f8498406-f835-4922-a9d4-88a2841bf5d8,2022-03-06 14:23:04,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,gold,0.49,3,1.47,e-wallet
125,4a286c9d-094b-4d92-aae6-01b548a2243b,2022-03-05 17:53:38,04da844d-8dba-4470-9119-e534d52a03a0,fruit,standard,0.49,2,0.98,cash
126,3b9f0fc6-10a2-480e-8e4d-f5a46dc73541,2022-03-03 16:19:47,04da844d-8dba-4470-9119-e534d52a03a0,fruit,standard,0.49,1,0.49,e-wallet
127,7d759b1e-06bf-40ca-9303-52a2bb6f5bc4,2022-03-05 17:52:58,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,basic,0.49,4,1.96,cash
128,df755b8f-3ef4-4396-a0d8-3d562629dbf9,2022-03-04 17:30:47,80da8348-1707-403f-8be7-9e6deeccc883,fruit,gold,0.19,1,0.19,e-wallet
129,2d6a36d1-2ef9-489a-950c-65765d17f56e,2022-03-04 11:30:14,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,basic,0.19,2,0.38,debit card
130,5e389261-7870-48fc-874f-413617918035,2022-03-02 18:52:45,14736243-d346-438f-9535-d80fcb9f3882,fruit,non-member,1.49,4,5.96,credit card
131,9d0fc647-6fd6-48ce-a4f7-0d5f2015c3b7,2022-03-06 19:05:12,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,premium,0.19,4,0.76,cash
132,99ec11f1-0c21-4ec6-a07a-a34508b1ab0b,2022-03-03 15:05:07,04da844d-8dba-4470-9119-e534d52a03a0,fruit,non-member,0.49,3,1.47,e-wallet
133,1ae56f6d-4e1a-4d25-a63f-de692e74324e,2022-03-01 15:23:30,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,non-member,3.99,1,3.99,debit card
134,9b8d86ee-085b-4b39-ba8d-562b34a773dd,2022-03-04 09:31:07,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,basic,3.99,1,3.99,e-wallet
135,6c073318-a78e-44c1-b622-67e511d990c4,2022-03-04 10:33:11,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,standard,3.99,3,11.97,cash
136,3ea4f864-b4d0-4062-a0ba-8b2b3eb57587,2022-03-01 11:26:55,04da844d-8dba-4470-9119-e534d52a03a0,fruit,non-member,0.49,1,0.49,e-wallet
137,45596a75-3928-4b31-bf10-3ef6839af1b2,2022-03-05 09:03:56,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,premium,0.49,2,0.98,credit card
138,96733e38-9aaa-4feb-814b-8c91d03769f5,2022-03-02 11:21:21,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,basic,0.19,4,0.76,e-wallet
139,e807dc34-bd52-4438-b628-306fb340b594,2022-03-01 14:59:32,14736243-d346-438f-9535-d80fcb9f3882,fruit,premium,1.49,3,4.47,debit card
140,d174b9e4-34e6-4a13-bc58-c7ed9103d0c6,2022-03-06 14:12:36,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,standard,4.99,2,9.98,cash
141,e86ea474-9b1b-40dc-8334-fea359492c1f,2022-03-02 19:02:19,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,fruit,gold,4.49,2,8.98,credit card
142,0d1ac87d-d7e5-4c29-8096-4c85480986b5,2022-03-05 10:28:58,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,non-member,0.49,4,1.96,debit card
143,56fff8c9-56ff-4e89-9501-1e7020019c9b,2022-03-04 13:03:07,80da8348-1707-403f-8be7-9e6deeccc883,fruit,non-member,0.19,3,0.5700000000000001,debit card
144,6e1eeda2-3b2b-471a-a657-2991a66c0b29,2022-03-05 19:31:55,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,non-member,4.99,1,4.99,cash
145,7bd91046-9688-4a13-ba97-375e289e1213,2022-03-06 12:52:24,3bc6c1ea-0198-46de-9ffd-514ae3338713,fruit,standard,3.99,1,3.99,e-wallet
146,943863b1-f05e-4315-8d0e-e35b0383bfd6,2022-03-05 16:45:21,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,standard,3.99,4,15.96,credit card
147,2d12075a-c9c1-4bea-9483-6b1253f021b3,2022-03-06 09:40:45,35e00193-aa27-4121-87f4-6ac0d8a8671f,fruit,basic,0.49,2,0.98,credit card
148,a9548874-902c-4570-bb26-464cd1b5fcfa,2022-03-07 09:19:51,7c55cbd4-f306-4c04-a030-628cbe7867c1,fruit,premium,0.19,2,0.38,e-wallet
149,615fa4f6-556e-4425-985a-95f59c9a2596,2022-03-02 12:04:48,0ddc2379-adba-4fb0-aa97-19fcafc738a1,fruit,standard,3.99,4,15.96,cash
150,ea39b369-e734-4b06-8ae9-e626221dbade,2022-03-07 09:17:16,04da844d-8dba-4470-9119-e534d52a03a0,fruit,non-member,0.49,2,0.98,cash
151,3e15b5ce-cae3-4946-be96-e7f1d0d9402f,2022-03-07 13:48:22,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,fruit,premium,3.99,3,11.97,debit card
152,7dc68d82-165c-45e5-b51f-7e908416314a,2022-03-03 14:25:36,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,fruit,basic,4.99,4,19.96,e-wallet
