,id,timestamp,product_id,estimated_stock_pct
97,51bc6453-bfd4-46ad-b8d1-87fe4fb35c7d,2022-03-06 14:18:58,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,0.15
98,e319a2e7-b78b-412f-87de-bbb0627f4187,2022-03-07 17:39:44,db69f72a-b98c-4f5d-9b47-1067b9da74c7,0.41
99,7d0c2016-6b23-4183-bc18-5b6c3417d718,2022-03-02 13:19:37,e22d5756-f645-4305-bb23-6cbdf0104c36,0.2
100,419a7b93-8353-4de0-a4cd-e3489767d8b6,2022-03-05 12:41:18,b0a06565-d262-460e-9756-c17ecbd61ab5,1.0
101,f60e1aa6-c801-40ad-8f30-8d19389d04f3,2022-03-06 12:15:53,29b1e0a9-df6c-40d2-967e-90e4befcb06b,0.31
102,95b33e6d-c3f1-4834-aa9c-922fa9d2ef57,2022-03-03 14:14:56,4c529bbb-2443-43c7-806d-6e09c86ea578,0.12
103,2a73cfb9-3455-41c4-bbe6-fb923e52369d,2022-03-03 17:54:54,c6ffd15f-c133-47a2-93e5-828eb4ad3e26,0.66
104,9363aff8-f633-418b-9218-fde8a23661f8,2022-03-05 19:48:55,04da844d-8dba-4470-9119-e534d52a03a0,0.16
105,8b928fe5-04bc-4346-aeb6-3353ee1330a6,2022-03-04 18:52:42,6232cdff-0954-496a-b645-09c79abbd6e0,0.71
106,5412433a-04ea-431f-8f87-a809e77c9296,2022-03-07 10:05:25,87553cf4-8b08-4dd0-a0ce-abac3a515af8,0.16
107,d8b62931-4a60-49c2-8395-bb3a4a227bde,2022-03-03 10:07:03,25ea1db6-98fe-4e53-9b4f-d8b6f14b6485,0.85
108,7af47671-723b-4837-9c9e-bb377ae74962,2022-03-07 09:13:31,1862b01f-6852-447c-9c36-5e50f1def7ab,0.11
109,c350bca7-e082-4c8f-9b3e-4a61b643fc75,2022-03-01 11:40:58,9965f6f9-87a8-44e9-9872-3e483bd0f8f1,0.83
110,b8d0dfb2-8687-47d1-90ec-c720b91637ae,2022-03-01 09:17:23,731d3051-6ab4-45a2-a5fd-b3b045ebb480,0.55
111,dddae904-f3d6-4f2d-93cb-823d7a7e5a3c,2022-03-01 10:19:05,c9efdd15-3719-474a-8460-e1b77912c4a2,0.94
112,e5fe1a04-961f-41c1-b522-96b46aba642a,2022-03-02 15:21:48,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.08
113,e2696bb9-f782-4f53-b484-8b555e120bee,2022-03-06 18:07:15,cb348f80-8092-496e-91c8-af88d817ec42,0.07
114,b681984d-5851-4067-975d-58bfd0ffc2bb,2022-03-05 19:25:06,4c529bbb-2443-43c7-806d-6e09c86ea578,0.22
115,06f6f637-b719-4e7b-b97f-fe934ea31a0e,2022-03-07 11:15:54,9ed419c7-391a-4b1a-87d9-b311ebe93c75,0.47
116,6eede845-610d-471b-84c7-074aa5d97349,2022-03-02 15:13:00,fbeb39cc-8cd0-4143-bdfb-77658a02dec9,0.63
117,37a52be1-31f4-44b1-aacb-55bbaeccf06b,2022-03-07 09:24:06,04ec02a4-045f-409e-9161-bb7ccb1d8b05,0.59
118,87021566-8f94-4409-8fa2-50ba3301c05c,2022-03-02 19:14:02,6232cdff-0954-496a-b645-09c79abbd6e0,0.53
119,b24562e0-441e-4081-a2ae-e8929da9db4c,2022-03-05 13:24:11,0f0341de-4b99-43bf-b4bb-f60af2131d68,0.82
120,7b28a7e9-e14f-4b66-8206-ba09828ac607,2022-03-06 10:47:15,29b1e0a9-df6c-40d2-967e-90e4befcb06b,0.5
121,a57b9551-470a-46d5-9ff1-2f750df1f21a,2022-03-02 17:33:08,891e242e-4e58-469f-8de1-a60ffa8eb286,0.52
122,4fd16e5a-c421-4929-b308-310661ceecdc,2022-03-07 16:00:39,31dc85c1-1c5f-4d5a-a79a-1a302c27192c,0.11
123,833f4d7d-2592-480d-93f8-1276637a6708,2022-03-05 13:59:31,a13bd36b-acd1-402a-a009-4d1472e5e34a,0.47
124,48552c33-28f2-45e2-91f5-73334bdd4f5c,2022-03-02 19:03:10,b3588df6-8fea-4438-827b-ea2a01f25cb4,0.1
125,e1456ff3-3775-4f16-b153-6e6297d39216,2022-03-07 10:55:53,4a5b62f3-755f-4b82-9eaa-2e124d02d203,0.52
126,66a196c9-6fc4-4069-be1e-1fe7831993be,2022-03-03 11:32:11,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.55
127,0ef5f147-f619-43b2-ba5c-ef4aa1310bde,2022-03-04 09:54:10,323bd298-7417-45df-b9a6-28bfd9c5b09a,0.98
128,7f310c26-21f1-4d1b-ac25-d6723db2f27f,2022-03-01 14:46:26,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.54
129,59e62659-bf3e-4444-99a1-05b1a67e8c61,2022-03-02 13:00:25,146d5e4d-992a-4db7-904d-b8af359b80a7,0.2
130,d7271e92-ba25-4640-85eb-d9ade09b019c,2022-03-07 13:17:08,81e2fcc6-1e50-4eff-975f-751f18e76444,0.75
131,f5a8e7f3-0136-4d2d-ab39-ba7151757c6b,2022-03-06 12:27:25,40e07bbe-2b32-4f6c-ad9c-b0237e355842,0.12
132,6eec0391-81a9-4367-8163-18f398ad57d0,2022-03-03 10:46:15,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.44
133,dd2aaad0-b187-4aaf-9bb5-15b8d3b769e6,2022-03-02 10:37:46,3bc41fec-bf85-4354-b832-d56751d2f283,0.09
134,abf1e361-ba3a-4ad3-9ab4-bfcd5309b687,2022-03-06 18:54:27,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.31
135,4dc6a6f8-8391-433a-a604-85c65d818365,2022-03-07 15:00:45,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.62
136,eb7cd4e7-2bab-4720-95ac-d4b387d2cc61,2022-03-07 11:20:24,f6eb0ee8-85d5-4c52-a8ed-1dcf8b581647,0.23
137,b7c2b8c6-dac4-4261-900e-7ecfbd31b5f4,2022-03-01 11:29:55,89b0e893-4ad9-4c23-af8d-668def0f3b62,0.2
138,fa31e848-e3d8-4cc8-a51f-b8fb0d95078d,2022-03-03 13:32:49,7728f4a2-89f6-4611-97b5-233187c53c3c,0.4
139,5684a18d-1d8e-4a1d-aa06-df3891b71678,2022-03-03 11:46:27,38392484-76da-4399-99b0-3f05dbe2cb83,0.61
140,7eabe5fc-736c-4e1a-b1b4-b5ad37e034e7,2022-03-04 13:14:01,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.86
141,82022920-0c71-43ca-a7a5-6c72e4d8d5b2,2022-03-05 19:54:17,088aa3ae-70f3-45af-8d63-15102b71bead,0.01
142,853af126-5942-43fa-95b6-c277ce3e1016,2022-03-05 17:57:59,4cb50be9-8c24-458c-b32b-99ad0a236af6,0.03
143,fbf2bf17-9ef2-4653-a83a-510f51f855e4,2022-03-04 18:22:12,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.65
144,15e2c078-c5cd-4e99-b672-fd54149183ec,2022-03-06 12:23:20,80210c7b-dba0-4f1c-8b6e-79686fdbe410,0.88
145,d84495e6-54d9-4e1c-8b0b-ef3527ba5138,2022-03-02 11:08:11,9708cf5b-aa69-4320-a013-9d234c40e63f,0.86
146,4c406528-c027-4860-8da8-ecc9832e27b1,2022-03-03 09:24:35,a40127d9-b081-4a0b-a154-011320a69c74,0.7
147,a8623abc-1a92-4b46-8933-523de9971196,2022-03-01 15:30:17,3c4d8881-cec2-4a4f-8915-74140a3c6db7,0.52
148,85b0aa78-bd17-48cb-ab78-59b0503b4619,2022-03-03 12:27:15,100ab1ec-39f5-41bd-984f-485039575827,0.69
149,6a1a9e00-2f19-4f1a-9c45-3f44374766c9,2022-03-02 10:11:56,1af1cbf1-e439-4cb4-937f-be983d8ffd29,0.95
150,a8b3893d-f073-438b-a144-3b7eea19776e,2022-03-07 19:25:41,f01b189c-6345-4639-a8d1-89e1fc67c443,0.92
151,764d73c4-0e79-421d-92cf-ed12615714c6,2022-03-02 12:23:44,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.52
152,3aa94753-9006-498e-96a1-20845c4097bb,2022-03-03 17:12:45,84963528-84f2-4aac-a575-b7da573cf04f,0.6
153,0f6cd7b7-8e02-4218-8940-d02a33e4648a,2022-03-01 19:46:45,0b59b73f-8950-4bbf-9125-03f5252a5f19,0.16
154,29514dbe-ee20-437d-b92f-1e0d34248d9a,2022-03-04 10:41:42,8e21dcec-d775-4969-8334-05a37a5fd189,0.65
155,11105423-caa5-44b1-94a5-abedffde435f,2022-03-07 14:59:58,0ddc2379-adba-4fb0-aa97-19fcafc738a1,0.64
156,5cfbfd83-f9ee-41ca-8606-e25cd741938b,2022-03-02 17:56:46,83c88e75-20c2-45b1-be9d-6cb808707dfb,0.06
157,b92469c3-efb1-4f13-a984-f3982a4d4620,2022-03-01 16:33:45,6e8ccbee-64de-4ef7-b63b-ff72818cb29b,0.97
158,0c7607e5-0843-4299-ad3a-d12a2857d7c4,2022-03-01 17:24:24,088aa3ae-70f3-45af-8d63-15102b71bead,0.94
159,131d34f8-3fb0-426e-983a-a2adf182e932,2022-03-04 12:40:58,54b479bb-7e7a-4e63-8bef-1a1e17fefd1f,0.9
160,93be1c90-f98f-45ef-9fd8-0c1ba068beac,2022-03-02 09:11:26,6b90c486-a466-41f6-8142-dad072221e23,0.11
161,a9b40b39-fadb-451d-8aa8-c81a153cd55c,2022-03-05 10:56:37,1a98e37e-9c10-43a5-be3e-860555a09cec,0.78
162,20d7956a-6978-4c7a-931b-375f187fbf12,2022-03-04 12:45:01,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.29
163,daf5839a-5d5c-4958-8a7d-20f814d446e9,2022-03-03 19:29:04,7e33937d-7b4d-426c-a72f-382485b6df26,0.16
164,5540da96-885e-4d17-aa33-5720ca9b57d5,2022-03-03 09:16:02,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.25
165,6adb7909-3d4c-40f0-9b57-6cce7a92da9a,2022-03-05 12:31:13,088aa3ae-70f3-45af-8d63-15102b71bead,0.12
166,55726515-a1cd-4927-b1a1-93da99c44358,2022-03-05 10:03:12,107cb949-f28d-4a4d-969b-05d17f0f53a8,0.85
167,d78c702b-e930-4aec-a3c6-9bee1ab2912a,2022-03-03 09:36:17,3fbf5c52-e83a-4476-8475-07ce81e1bdb8,1.0
168,5db9121e-bb69-4e04-865d-5d4d6dbc27d4,2022-03-07 09:27:21,29110d35-9473-4ae4-b971-0fb62825aa9a,0.51
169,f35ce188-fdf3-42c1-8d83-1d8977d89b7b,2022-03-06 09:23:07,3e417ee2-f68c-4042-9f0e-b89ff3f14f62,0.09
170,e5405829-4773-48ff-bab2-7e37b228a7f0,2022-03-02 10:04:33,b3588df6-8fea-4438-827b-ea2a01f25cb4,0.38
171,92495b56-a51e-42c2-83d7-575b5de98428,2022-03-03 16:07:25,20a9bd7b-daff-4b8b-bdc1-2e8f9a0277fa,0.76
172,e65514e8-2935-4921-baf8-2a9cf849a7f2,2022-03-04 17:52:19,3bc6c1ea-0198-46de-9ffd-514ae3338713,0.23
173,a376afcb-45fc-4645-999b-1b63431c7ea9,2022-03-02 13:49:02,e8f4deca-106d-423c-b365-bb4beedb1eb6,0.61
174,7d1f9eb7-669d-4d38-b8f9-7da31f10139d,2022-03-05 14:08:13,0cc2986e-934c-447e-8f7b-a57b2ceb8693,0.58
175,b4d69e99-b896-441f-adeb-e46b8ec81213,2022-03-03 10:50:41,592e6546-5e4c-4365-bbea-179f1d198141,0.71
176,14711fc3-ad28-4416-b10b-67a043a378e5,2022-03-01 13:51:41,3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.32
177,7d4e4ac7-1309-41c6-b9d2-bf165d594552,2022-03-04 16:37:10,adfbf330-cb1a-4c42-933d-f8fbee4696ad,0.14
178,c992b17e-05b7-4bc6-b633-bbc35e0c0dd7,2022-03-07 09:06:53,21a3dbd8-8da7-4c22-ac53-08945fcb7cc6,0.18
179,ef8014b7-6802-4657-b6ec-8bbb50932f39,2022-03-05 17:55:34,9544c762-4800-4bf0-af5a-564dbc1b1aef,0.51
180,55e2a0b2-7fa4-4a46-9be0-5b002840a938,2022-03-04 12:25:36,e22ea344-cea3-42fe-bb97-9a99fa7c6987,0.79
181,838672ce-5322-43ed-ac27-a27f6362dc30,2022-03-02 14:44:36,b4c404b8-6075-4b35-8b87-976e4ce3abd0,0.85
182,ea35d8e3-8917-4a3b-b8bd-0bf1fd1e33df,2022-03-05 12:29:04,25ea1db6-98fe-4e53-9b4f-d8b6f14b6485,0.08
183,0fb7cd8b-b1a4-4b3e-b727-0abe81d16b0e,2022-03-04 13:08:04,8e21dcec-d775-4969-8334-05a37a5fd189,0.24
184,2de9cee8-60be-4620-979f-8c942817b8f9,2022-03-05 16:43:56,73d0a0ef-a231-49ae-acea-42c67eda1e4f,0.75
185,d6046e0c-10ce-48fe-8e56-d199584a8542,2022-03-06 16:59:51,140c1db0-d75d-408d-a8a5-ea408188341d,0.45
186,71f93a1f-6a29-41aa-8de8-38363e5266af,2022-03-03 11:38:50,e192d4a3-6458-41ae-a6ba-135ed1d4f0fc,0.5
187,97f393fc-2648-43cf-ac1b-ea70ca58635e,2022-03-01 13:07:54,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.68
188,a27841fe-9ee9-48f6-ae9a-134444bad21d,2022-03-03 19:56:19,951aba8f-b7fc-4fba-b188-b9978cb96304,0.25
